# Time	forces(pressure, viscous) moment(pressure, viscous)
496	(((1.88296e-07 7.13227e-10 3.07672e-16) (1.02836e-07 -1.48282e-10 1.14001e-11)) ((1.08401e-12 -1.40592e-12 5.76474e-17) (-1.68994e-13 6.53229e-13 -1.9736e-11)))
497	(((1.88314e-07 7.0657e-10 3.06852e-16) (1.02832e-07 -1.48422e-10 1.14355e-11)) ((1.07225e-12 -1.39577e-12 5.75928e-17) (-1.67811e-13 6.51654e-13 -1.97331e-11)))
498	(((1.88327e-07 7.23068e-10 3.07214e-16) (1.02829e-07 -1.48529e-10 1.1382e-11)) ((1.08488e-12 -1.40528e-12 5.76596e-17) (-1.69479e-13 6.52676e-13 -1.9729e-11)))
499	(((1.88306e-07 7.38293e-10 3.06676e-16) (1.02825e-07 -1.48439e-10 1.14193e-11)) ((1.074e-12 -1.39709e-12 5.76591e-17) (-1.67866e-13 6.51288e-13 -1.97253e-11)))
500	(((1.88274e-07 7.40157e-10 3.08013e-16) (1.02821e-07 -1.4832e-10 1.14065e-11)) ((1.082e-12 -1.40598e-12 5.7694e-17) (-1.68222e-13 6.52558e-13 -1.97235e-11)))
501	(((1.88267e-07 7.32918e-10 3.07021e-16) (1.02818e-07 -1.48223e-10 1.14354e-11)) ((1.07405e-12 -1.39783e-12 5.76982e-17) (-1.67603e-13 6.51726e-13 -1.97214e-11)))
502	(((1.88271e-07 7.11077e-10 3.07447e-16) (1.02814e-07 -1.48329e-10 1.13928e-11)) ((1.08481e-12 -1.4058e-12 5.76454e-17) (-1.6921e-13 6.52889e-13 -1.97195e-11)))
503	(((1.88281e-07 7.06525e-10 3.06722e-16) (1.02811e-07 -1.48474e-10 1.1427e-11)) ((1.07246e-12 -1.39583e-12 5.75746e-17) (-1.67881e-13 6.51348e-13 -1.97167e-11)))
504	(((1.88287e-07 7.25134e-10 3.07336e-16) (1.02808e-07 -1.48573e-10 1.13789e-11)) ((1.08488e-12 -1.40539e-12 5.76339e-17) (-1.69556e-13 6.52557e-13 -1.97128e-11)))
505	(((1.88266e-07 7.38056e-10 3.06566e-16) (1.02804e-07 -1.48491e-10 1.14117e-11)) ((1.07122e-12 -1.39694e-12 5.75984e-17) (-1.67408e-13 6.51206e-13 -1.97088e-11)))
506	(((1.8824e-07 7.36268e-10 3.07402e-16) (1.028e-07 -1.48408e-10 1.13812e-11)) ((1.08398e-12 -1.40599e-12 5.76012e-17) (-1.68936e-13 6.52462e-13 -1.97063e-11)))
507	(((1.88234e-07 7.25161e-10 3.06734e-16) (1.02797e-07 -1.48351e-10 1.14437e-11)) ((1.06985e-12 -1.39357e-12 5.75951e-17) (-1.671e-13 6.50826e-13 -1.97041e-11)))
508	(((1.88246e-07 7.1047e-10 3.07387e-16) (1.02794e-07 -1.48467e-10 1.13882e-11)) ((1.08373e-12 -1.40483e-12 5.76206e-17) (-1.69104e-13 6.52421e-13 -1.9702e-11)))
509	(((1.88251e-07 7.09093e-10 3.06708e-16) (1.02791e-07 -1.48581e-10 1.14246e-11)) ((1.0721e-12 -1.3956e-12 5.75922e-17) (-1.67709e-13 6.51022e-13 -1.96995e-11)))
510	(((1.88244e-07 7.24682e-10 3.07045e-16) (1.02787e-07 -1.48652e-10 1.13921e-11)) ((1.08154e-12 -1.4021e-12 5.76084e-17) (-1.68886e-13 6.5186e-13 -1.96962e-11)))
511	(((1.8823e-07 7.40765e-10 3.06799e-16) (1.02784e-07 -1.48526e-10 1.14258e-11)) ((1.07142e-12 -1.39539e-12 5.76448e-17) (-1.6752e-13 6.50947e-13 -1.96934e-11)))
512	(((1.88216e-07 7.3859e-10 3.07264e-16) (1.02781e-07 -1.48429e-10 1.13952e-11)) ((1.08117e-12 -1.40226e-12 5.76274e-17) (-1.68655e-13 6.51894e-13 -1.96908e-11)))
513	(((1.88212e-07 7.23986e-10 3.07067e-16) (1.02777e-07 -1.48387e-10 1.14229e-11)) ((1.07309e-12 -1.39654e-12 5.75861e-17) (-1.67769e-13 6.51222e-13 -1.96882e-11)))
514	(((1.88216e-07 7.07288e-10 3.07033e-16) (1.02774e-07 -1.48526e-10 1.13674e-11)) ((1.08127e-12 -1.40498e-12 5.75506e-17) (-1.68452e-13 6.52132e-13 -1.96856e-11)))
515	(((1.88219e-07 7.127e-10 3.06434e-16) (1.02771e-07 -1.48632e-10 1.14242e-11)) ((1.06888e-12 -1.39319e-12 5.75694e-17) (-1.66908e-13 6.50386e-13 -1.9683e-11)))
516	(((1.88212e-07 7.29654e-10 3.0742e-16) (1.02768e-07 -1.4868e-10 1.13753e-11)) ((1.08414e-12 -1.40503e-12 5.76223e-17) (-1.6903e-13 6.52275e-13 -1.96799e-11)))
517	(((1.88196e-07 7.38603e-10 3.06949e-16) (1.02765e-07 -1.48568e-10 1.14176e-11)) ((1.0731e-12 -1.3961e-12 5.7578e-17) (-1.67671e-13 6.51026e-13 -1.96768e-11)))
518	(((1.88184e-07 7.32237e-10 3.07378e-16) (1.02762e-07 -1.48497e-10 1.13813e-11)) ((1.08352e-12 -1.40387e-12 5.75532e-17) (-1.69007e-13 6.52006e-13 -1.96748e-11)))
519	(((1.88188e-07 7.21363e-10 3.06622e-16) (1.02759e-07 -1.48464e-10 1.14242e-11)) ((1.07076e-12 -1.39372e-12 5.75583e-17) (-1.67347e-13 6.50404e-13 -1.96724e-11)))
520	(((1.88185e-07 7.054e-10 3.0759e-16) (1.02755e-07 -1.48582e-10 1.14021e-11)) ((1.07866e-12 -1.40198e-12 5.76065e-17) (-1.67846e-13 6.5138e-13 -1.9672e-11)))
521	(((1.88177e-07 7.09899e-10 3.06601e-16) (1.02752e-07 -1.48689e-10 1.14241e-11)) ((1.07148e-12 -1.39459e-12 5.76023e-17) (-1.67317e-13 6.50613e-13 -1.96709e-11)))
522	(((1.88173e-07 7.27529e-10 3.07559e-16) (1.02749e-07 -1.4875e-10 1.13665e-11)) ((1.08674e-12 -1.40734e-12 5.76048e-17) (-1.6943e-13 6.52649e-13 -1.96675e-11)))
523	(((1.88171e-07 7.391e-10 3.06851e-16) (1.02747e-07 -1.48639e-10 1.14176e-11)) ((1.07228e-12 -1.39503e-12 5.75637e-17) (-1.67609e-13 6.50807e-13 -1.96632e-11)))
524	(((1.88162e-07 7.29879e-10 3.07374e-16) (1.02743e-07 -1.48579e-10 1.13751e-11)) ((1.08335e-12 -1.40338e-12 5.75366e-17) (-1.69085e-13 6.51776e-13 -1.96606e-11)))
525	(((1.88155e-07 7.1381e-10 3.06474e-16) (1.0274e-07 -1.48595e-10 1.13986e-11)) ((1.07018e-12 -1.39562e-12 5.74737e-17) (-1.67021e-13 6.50394e-13 -1.96585e-11)))
526	(((1.88156e-07 7.09125e-10 3.07243e-16) (1.02737e-07 -1.48734e-10 1.13566e-11)) ((1.08427e-12 -1.40618e-12 5.75563e-17) (-1.68711e-13 6.5171e-13 -1.96567e-11)))
527	(((1.88147e-07 7.14983e-10 3.06979e-16) (1.02734e-07 -1.48809e-10 1.14096e-11)) ((1.07366e-12 -1.3976e-12 5.75705e-17) (-1.67444e-13 6.50875e-13 -1.9655e-11)))
528	(((1.8814e-07 7.26854e-10 3.07593e-16) (1.02732e-07 -1.48836e-10 1.13753e-11)) ((1.08487e-12 -1.4057e-12 5.75635e-17) (-1.69064e-13 6.52241e-13 -1.96522e-11)))
529	(((1.88148e-07 7.39021e-10 3.06753e-16) (1.02729e-07 -1.48714e-10 1.14194e-11)) ((1.07124e-12 -1.39406e-12 5.75403e-17) (-1.67492e-13 6.50552e-13 -1.96479e-11)))
530	(((1.88142e-07 7.29302e-10 3.07501e-16) (1.02726e-07 -1.48634e-10 1.13967e-11)) ((1.07747e-12 -1.40056e-12 5.75628e-17) (-1.67792e-13 6.51141e-13 -1.96461e-11)))
531	(((1.88131e-07 7.14413e-10 3.06339e-16) (1.02723e-07 -1.48631e-10 1.14088e-11)) ((1.07111e-12 -1.3936e-12 5.75384e-17) (-1.6705e-13 6.49816e-13 -1.96452e-11)))
532	(((1.88126e-07 7.11129e-10 3.07067e-16) (1.0272e-07 -1.4876e-10 1.13648e-11)) ((1.0845e-12 -1.40466e-12 5.7593e-17) (-1.68649e-13 6.51323e-13 -1.96437e-11)))
533	(((1.88113e-07 7.16408e-10 3.06904e-16) (1.02717e-07 -1.48827e-10 1.1417e-11)) ((1.07294e-12 -1.39637e-12 5.75654e-17) (-1.6742e-13 6.5066e-13 -1.96418e-11)))
534	(((1.8811e-07 7.25635e-10 3.07614e-16) (1.02715e-07 -1.4886e-10 1.138e-11)) ((1.08381e-12 -1.40458e-12 5.75268e-17) (-1.69154e-13 6.52088e-13 -1.96389e-11)))
535	(((1.8812e-07 7.33655e-10 3.06302e-16) (1.02712e-07 -1.48778e-10 1.14197e-11)) ((1.06618e-12 -1.39114e-12 5.74568e-17) (-1.66777e-13 6.5005e-13 -1.96345e-11)))
536	(((1.88122e-07 7.27281e-10 3.06846e-16) (1.02709e-07 -1.48745e-10 1.13577e-11)) ((1.08105e-12 -1.4021e-12 5.74888e-17) (-1.68622e-13 6.51117e-13 -1.96316e-11)))
537	(((1.88105e-07 7.12323e-10 3.06346e-16) (1.02706e-07 -1.4875e-10 1.13953e-11)) ((1.07133e-12 -1.39385e-12 5.74955e-17) (-1.66871e-13 6.49478e-13 -1.96307e-11)))
538	(((1.88083e-07 7.05252e-10 3.07226e-16) (1.02703e-07 -1.48885e-10 1.13663e-11)) ((1.08379e-12 -1.40425e-12 5.75319e-17) (-1.68401e-13 6.51071e-13 -1.96307e-11)))
539	(((1.88085e-07 7.21065e-10 3.07006e-16) (1.027e-07 -1.48934e-10 1.14226e-11)) ((1.07201e-12 -1.39585e-12 5.75634e-17) (-1.67214e-13 6.50523e-13 -1.96281e-11)))
540	(((1.8809e-07 7.29209e-10 3.07319e-16) (1.02698e-07 -1.48915e-10 1.13751e-11)) ((1.08334e-12 -1.40376e-12 5.75716e-17) (-1.6918e-13 6.51943e-13 -1.96256e-11)))
541	(((1.88096e-07 7.30518e-10 3.06561e-16) (1.02696e-07 -1.48823e-10 1.1408e-11)) ((1.07041e-12 -1.39324e-12 5.74669e-17) (-1.67682e-13 6.50312e-13 -1.96221e-11)))
542	(((1.88102e-07 7.26489e-10 3.06824e-16) (1.02693e-07 -1.48797e-10 1.13526e-11)) ((1.08163e-12 -1.40145e-12 5.74916e-17) (-1.68735e-13 6.50739e-13 -1.9619e-11)))
543	(((1.88079e-07 7.12152e-10 3.06324e-16) (1.0269e-07 -1.48805e-10 1.13929e-11)) ((1.07101e-12 -1.39337e-12 5.74892e-17) (-1.66774e-13 6.4913e-13 -1.96183e-11)))
544	(((1.88051e-07 7.05838e-10 3.06889e-16) (1.02687e-07 -1.4895e-10 1.13563e-11)) ((1.0806e-12 -1.40436e-12 5.74916e-17) (-1.67727e-13 6.50999e-13 -1.96178e-11)))
545	(((1.88051e-07 7.19289e-10 3.06573e-16) (1.02684e-07 -1.49007e-10 1.14289e-11)) ((1.06786e-12 -1.39282e-12 5.75066e-17) (-1.66512e-13 6.50041e-13 -1.96155e-11)))
546	(((1.88064e-07 7.27224e-10 3.07185e-16) (1.02682e-07 -1.49017e-10 1.13815e-11)) ((1.08053e-12 -1.40145e-12 5.74817e-17) (-1.68666e-13 6.51614e-13 -1.96123e-11)))
547	(((1.88075e-07 7.28384e-10 3.06301e-16) (1.0268e-07 -1.48933e-10 1.14079e-11)) ((1.06927e-12 -1.39112e-12 5.74158e-17) (-1.67577e-13 6.4993e-13 -1.96087e-11)))
548	(((1.88079e-07 7.24014e-10 3.07244e-16) (1.02677e-07 -1.48895e-10 1.13543e-11)) ((1.08039e-12 -1.40181e-12 5.75028e-17) (-1.68225e-13 6.5059e-13 -1.96069e-11)))
549	(((1.88053e-07 7.14214e-10 3.06645e-16) (1.02674e-07 -1.48887e-10 1.13941e-11)) ((1.07104e-12 -1.39421e-12 5.75231e-17) (-1.66474e-13 6.49124e-13 -1.96065e-11)))
550	(((1.88023e-07 7.10131e-10 3.07198e-16) (1.02671e-07 -1.48984e-10 1.13548e-11)) ((1.08685e-12 -1.4062e-12 5.75705e-17) (-1.68916e-13 6.51278e-13 -1.96068e-11)))
551	(((1.88028e-07 7.23201e-10 3.069e-16) (1.02669e-07 -1.49013e-10 1.14145e-11)) ((1.07307e-12 -1.3959e-12 5.7543e-17) (-1.67517e-13 6.50549e-13 -1.96042e-11)))
552	(((1.88043e-07 7.26003e-10 3.07259e-16) (1.02667e-07 -1.49023e-10 1.13704e-11)) ((1.08205e-12 -1.40254e-12 5.74587e-17) (-1.69124e-13 6.51725e-13 -1.96009e-11)))
553	(((1.88055e-07 7.25976e-10 3.0626e-16) (1.02665e-07 -1.48962e-10 1.13997e-11)) ((1.0688e-12 -1.39124e-12 5.73767e-17) (-1.67553e-13 6.49749e-13 -1.95976e-11)))
554	(((1.88052e-07 7.20553e-10 3.0683e-16) (1.02662e-07 -1.48963e-10 1.13295e-11)) ((1.08409e-12 -1.40318e-12 5.74223e-17) (-1.68906e-13 6.50532e-13 -1.95959e-11)))
555	(((1.88024e-07 7.14617e-10 3.0609e-16) (1.02659e-07 -1.48968e-10 1.13782e-11)) ((1.06975e-12 -1.39402e-12 5.74744e-17) (-1.66229e-13 6.48962e-13 -1.95952e-11)))
556	(((1.87996e-07 7.10891e-10 3.07236e-16) (1.02656e-07 -1.4906e-10 1.13635e-11)) ((1.0827e-12 -1.40448e-12 5.75292e-17) (-1.68193e-13 6.51031e-13 -1.9595e-11)))
557	(((1.87999e-07 7.18945e-10 3.07155e-16) (1.02654e-07 -1.4909e-10 1.14044e-11)) ((1.07362e-12 -1.39742e-12 5.74776e-17) (-1.6762e-13 6.50836e-13 -1.95928e-11)))
558	(((1.88024e-07 7.2635e-10 3.07733e-16) (1.02653e-07 -1.49079e-10 1.13845e-11)) ((1.07897e-12 -1.40161e-12 5.74691e-17) (-1.68351e-13 6.51482e-13 -1.95901e-11)))
559	(((1.88042e-07 7.29954e-10 3.06593e-16) (1.0265e-07 -1.48997e-10 1.13948e-11)) ((1.07017e-12 -1.39314e-12 5.74163e-17) (-1.67399e-13 6.49793e-13 -1.95864e-11)))
560	(((1.88027e-07 7.21166e-10 3.06314e-16) (1.02647e-07 -1.48963e-10 1.13219e-11)) ((1.08536e-12 -1.40251e-12 5.7466e-17) (-1.68856e-13 6.50152e-13 -1.95857e-11)))
561	(((1.87997e-07 7.18172e-10 3.06093e-16) (1.02644e-07 -1.48946e-10 1.13832e-11)) ((1.0724e-12 -1.39348e-12 5.75231e-17) (-1.66804e-13 6.4883e-13 -1.95853e-11)))
562	(((1.87971e-07 7.1258e-10 3.07225e-16) (1.02642e-07 -1.49031e-10 1.13696e-11)) ((1.08234e-12 -1.4029e-12 5.7533e-17) (-1.68477e-13 6.5092e-13 -1.95849e-11)))
563	(((1.87978e-07 7.17546e-10 3.06992e-16) (1.0264e-07 -1.49074e-10 1.14149e-11)) ((1.07029e-12 -1.39411e-12 5.74482e-17) (-1.67431e-13 6.50434e-13 -1.95828e-11)))
564	(((1.8801e-07 7.26238e-10 3.07247e-16) (1.02638e-07 -1.49096e-10 1.13616e-11)) ((1.08209e-12 -1.40228e-12 5.74181e-17) (-1.69348e-13 6.51482e-13 -1.95789e-11)))
565	(((1.8802e-07 7.25852e-10 3.05928e-16) (1.02636e-07 -1.49032e-10 1.13735e-11)) ((1.0688e-12 -1.39276e-12 5.73504e-17) (-1.67124e-13 6.49345e-13 -1.95757e-11)))
566	(((1.87999e-07 7.2061e-10 3.06255e-16) (1.02633e-07 -1.4901e-10 1.13378e-11)) ((1.08022e-12 -1.39963e-12 5.74264e-17) (-1.67745e-13 6.49441e-13 -1.9575e-11)))
567	(((1.8796e-07 7.1387e-10 3.06262e-16) (1.0263e-07 -1.49001e-10 1.13916e-11)) ((1.07106e-12 -1.39318e-12 5.74675e-17) (-1.6649e-13 6.48787e-13 -1.95755e-11)))
568	(((1.87948e-07 7.14848e-10 3.07985e-16) (1.02628e-07 -1.49066e-10 1.13833e-11)) ((1.08089e-12 -1.40418e-12 5.75641e-17) (-1.67936e-13 6.51248e-13 -1.95756e-11)))
569	(((1.87963e-07 7.17025e-10 3.0724e-16) (1.02627e-07 -1.49096e-10 1.14223e-11)) ((1.06969e-12 -1.3942e-12 5.74683e-17) (-1.67117e-13 6.50514e-13 -1.95735e-11)))
570	(((1.87992e-07 7.22262e-10 3.06516e-16) (1.02625e-07 -1.49116e-10 1.13573e-11)) ((1.08183e-12 -1.39984e-12 5.74279e-17) (-1.69299e-13 6.50894e-13 -1.95701e-11)))
571	(((1.88e-07 7.26838e-10 3.05603e-16) (1.02622e-07 -1.49045e-10 1.13765e-11)) ((1.06956e-12 -1.39004e-12 5.73779e-17) (-1.67306e-13 6.48644e-13 -1.95673e-11)))
572	(((1.87971e-07 7.23217e-10 3.06464e-16) (1.0262e-07 -1.49016e-10 1.13284e-11)) ((1.08249e-12 -1.40123e-12 5.74412e-17) (-1.68312e-13 6.49724e-13 -1.95666e-11)))
573	(((1.87937e-07 7.18525e-10 3.06281e-16) (1.02617e-07 -1.48993e-10 1.14056e-11)) ((1.06858e-12 -1.39109e-12 5.74927e-17) (-1.66415e-13 6.48616e-13 -1.95664e-11)))
574	(((1.87923e-07 7.10498e-10 3.06914e-16) (1.02615e-07 -1.49096e-10 1.13727e-11)) ((1.07729e-12 -1.40093e-12 5.74566e-17) (-1.67701e-13 6.50831e-13 -1.95655e-11)))
575	(((1.87948e-07 7.16118e-10 3.06725e-16) (1.02614e-07 -1.49146e-10 1.14022e-11)) ((1.06932e-12 -1.39396e-12 5.73988e-17) (-1.67289e-13 6.50425e-13 -1.95628e-11)))
576	(((1.87976e-07 7.20891e-10 3.06771e-16) (1.02612e-07 -1.49173e-10 1.13493e-11)) ((1.08081e-12 -1.40038e-12 5.73597e-17) (-1.68964e-13 6.50767e-13 -1.95594e-11)))
577	(((1.8798e-07 7.29073e-10 3.05702e-16) (1.02609e-07 -1.4908e-10 1.13816e-11)) ((1.06793e-12 -1.38845e-12 5.7379e-17) (-1.66691e-13 6.48127e-13 -1.9557e-11)))
578	(((1.87943e-07 7.24531e-10 3.06616e-16) (1.02607e-07 -1.49028e-10 1.13316e-11)) ((1.08286e-12 -1.40119e-12 5.74582e-17) (-1.68222e-13 6.49661e-13 -1.95568e-11)))
579	(((1.87905e-07 7.15395e-10 3.07061e-16) (1.02604e-07 -1.48993e-10 1.14098e-11)) ((1.06892e-12 -1.39394e-12 5.7496e-17) (-1.66257e-13 6.49214e-13 -1.95577e-11)))
580	(((1.87904e-07 7.10004e-10 3.07536e-16) (1.02603e-07 -1.49088e-10 1.13575e-11)) ((1.08501e-12 -1.40549e-12 5.74943e-17) (-1.69103e-13 6.51627e-13 -1.95576e-11)))
581	(((1.87936e-07 7.14878e-10 3.06523e-16) (1.02601e-07 -1.49143e-10 1.14082e-11)) ((1.06945e-12 -1.39164e-12 5.74118e-17) (-1.67445e-13 6.49922e-13 -1.95547e-11)))
582	(((1.87961e-07 7.2013e-10 3.06491e-16) (1.02599e-07 -1.49185e-10 1.1346e-11)) ((1.08003e-12 -1.3988e-12 5.73598e-17) (-1.68938e-13 6.50277e-13 -1.95509e-11)))
583	(((1.87952e-07 7.28221e-10 3.05978e-16) (1.02597e-07 -1.49101e-10 1.13603e-11)) ((1.07123e-12 -1.39216e-12 5.73649e-17) (-1.67204e-13 6.48623e-13 -1.95488e-11)))
584	(((1.87909e-07 7.22186e-10 3.06553e-16) (1.02594e-07 -1.49067e-10 1.13151e-11)) ((1.08133e-12 -1.40337e-12 5.7393e-17) (-1.67734e-13 6.50032e-13 -1.95484e-11)))
585	(((1.87886e-07 7.17612e-10 3.06555e-16) (1.02592e-07 -1.49049e-10 1.13926e-11)) ((1.07001e-12 -1.39411e-12 5.74448e-17) (-1.66524e-13 6.49229e-13 -1.95478e-11)))
586	(((1.87891e-07 7.08061e-10 3.07336e-16) (1.0259e-07 -1.49149e-10 1.13663e-11)) ((1.08145e-12 -1.40222e-12 5.74312e-17) (-1.68436e-13 6.50981e-13 -1.95472e-11)))
587	(((1.87925e-07 7.15303e-10 3.06695e-16) (1.02589e-07 -1.492e-10 1.13921e-11)) ((1.07144e-12 -1.39376e-12 5.73822e-17) (-1.67714e-13 6.50019e-13 -1.95442e-11)))
588	(((1.87942e-07 7.21757e-10 3.06604e-16) (1.02587e-07 -1.49213e-10 1.13313e-11)) ((1.0823e-12 -1.40084e-12 5.73523e-17) (-1.6909e-13 6.50232e-13 -1.95411e-11)))
589	(((1.87926e-07 7.31704e-10 3.06104e-16) (1.02584e-07 -1.49078e-10 1.13967e-11)) ((1.06458e-12 -1.38794e-12 5.74181e-17) (-1.65687e-13 6.47752e-13 -1.95401e-11)))
590	(((1.87887e-07 7.2617e-10 3.06671e-16) (1.02582e-07 -1.49005e-10 1.13381e-11)) ((1.08274e-12 -1.40169e-12 5.74947e-17) (-1.6814e-13 6.49854e-13 -1.95406e-11)))
591	(((1.87864e-07 7.11839e-10 3.06608e-16) (1.0258e-07 -1.49006e-10 1.13947e-11)) ((1.07192e-12 -1.39434e-12 5.74431e-17) (-1.67034e-13 6.4942e-13 -1.95406e-11)))
592	(((1.87873e-07 7.01529e-10 3.07309e-16) (1.02578e-07 -1.49154e-10 1.13572e-11)) ((1.08239e-12 -1.40263e-12 5.7374e-17) (-1.68788e-13 6.51009e-13 -1.95397e-11)))
593	(((1.87912e-07 7.14643e-10 3.0654e-16) (1.02577e-07 -1.49228e-10 1.13899e-11)) ((1.06985e-12 -1.39213e-12 5.73543e-17) (-1.67541e-13 6.4951e-13 -1.9536e-11)))
594	(((1.8792e-07 7.23877e-10 3.06655e-16) (1.02575e-07 -1.49237e-10 1.13367e-11)) ((1.08063e-12 -1.39937e-12 5.73628e-17) (-1.68711e-13 6.49843e-13 -1.9533e-11)))
595	(((1.87894e-07 7.29521e-10 3.05786e-16) (1.02573e-07 -1.49132e-10 1.13613e-11)) ((1.06814e-12 -1.39179e-12 5.73411e-17) (-1.66286e-13 6.4834e-13 -1.95312e-11)))
596	(((1.87865e-07 7.25879e-10 3.0678e-16) (1.0257e-07 -1.49068e-10 1.13378e-11)) ((1.08143e-12 -1.40194e-12 5.74248e-17) (-1.67897e-13 6.49909e-13 -1.95307e-11)))
597	(((1.8785e-07 7.10249e-10 3.06663e-16) (1.02569e-07 -1.49065e-10 1.13962e-11)) ((1.07069e-12 -1.39367e-12 5.74008e-17) (-1.66846e-13 6.49319e-13 -1.95306e-11)))
598	(((1.87863e-07 7.00006e-10 3.07185e-16) (1.02567e-07 -1.49212e-10 1.13575e-11)) ((1.08156e-12 -1.40149e-12 5.73597e-17) (-1.68661e-13 6.50683e-13 -1.95297e-11)))
599	(((1.87896e-07 7.15048e-10 3.06777e-16) (1.02565e-07 -1.49261e-10 1.14146e-11)) ((1.06479e-12 -1.38953e-12 5.73982e-17) (-1.66315e-13 6.48887e-13 -1.95272e-11)))
600	(((1.87895e-07 7.25453e-10 3.06432e-16) (1.02563e-07 -1.49242e-10 1.13435e-11)) ((1.07977e-12 -1.39832e-12 5.74172e-17) (-1.68324e-13 6.49622e-13 -1.95252e-11)))
601	(((1.87868e-07 7.30112e-10 3.05892e-16) (1.02561e-07 -1.49117e-10 1.13789e-11)) ((1.06973e-12 -1.39053e-12 5.73793e-17) (-1.66621e-13 6.48215e-13 -1.95238e-11)))
602	(((1.87845e-07 7.23786e-10 3.06914e-16) (1.02559e-07 -1.49066e-10 1.13437e-11)) ((1.08246e-12 -1.40174e-12 5.74131e-17) (-1.68292e-13 6.50036e-13 -1.9523e-11)))
603	(((1.87836e-07 7.07157e-10 3.06742e-16) (1.02557e-07 -1.49093e-10 1.13934e-11)) ((1.07063e-12 -1.3935e-12 5.73633e-17) (-1.67056e-13 6.49314e-13 -1.95225e-11)))
604	(((1.87853e-07 7.00269e-10 3.0713e-16) (1.02556e-07 -1.49257e-10 1.13592e-11)) ((1.07993e-12 -1.39999e-12 5.73484e-17) (-1.68513e-13 6.50304e-13 -1.95213e-11)))
605	(((1.87875e-07 7.13775e-10 3.05923e-16) (1.02554e-07 -1.49334e-10 1.13824e-11)) ((1.06523e-12 -1.38994e-12 5.73161e-17) (-1.66479e-13 6.4874e-13 -1.95179e-11)))
606	(((1.87869e-07 7.26147e-10 3.0629e-16) (1.02552e-07 -1.4931e-10 1.1339e-11)) ((1.07762e-12 -1.3977e-12 5.73512e-17) (-1.67831e-13 6.4939e-13 -1.95156e-11)))
607	(((1.87852e-07 7.35391e-10 3.06083e-16) (1.0255e-07 -1.49152e-10 1.13752e-11)) ((1.06971e-12 -1.39137e-12 5.73825e-17) (-1.66562e-13 6.4838e-13 -1.95138e-11)))
608	(((1.87827e-07 7.20541e-10 3.06994e-16) (1.02548e-07 -1.49089e-10 1.13473e-11)) ((1.0819e-12 -1.40125e-12 5.73895e-17) (-1.68175e-13 6.49971e-13 -1.95138e-11)))
609	(((1.87825e-07 7.0684e-10 3.06245e-16) (1.02547e-07 -1.49111e-10 1.13917e-11)) ((1.0705e-12 -1.39134e-12 5.7389e-17) (-1.67189e-13 6.48848e-13 -1.95139e-11)))
610	(((1.87843e-07 7.01834e-10 3.07023e-16) (1.02545e-07 -1.49266e-10 1.13399e-11)) ((1.08237e-12 -1.40188e-12 5.73757e-17) (-1.68932e-13 6.50367e-13 -1.95127e-11)))
611	(((1.87852e-07 7.12562e-10 3.06401e-16) (1.02544e-07 -1.49325e-10 1.13707e-11)) ((1.0707e-12 -1.39276e-12 5.73217e-17) (-1.6752e-13 6.48963e-13 -1.95104e-11)))
612	(((1.87849e-07 7.30119e-10 3.07028e-16) (1.02542e-07 -1.49277e-10 1.13512e-11)) ((1.07691e-12 -1.39822e-12 5.73895e-17) (-1.67598e-13 6.49358e-13 -1.95084e-11)))
613	(((1.87827e-07 7.31854e-10 3.06365e-16) (1.0254e-07 -1.49133e-10 1.13879e-11)) ((1.06772e-12 -1.39041e-12 5.73512e-17) (-1.66224e-13 6.48227e-13 -1.95071e-11)))
614	(((1.87813e-07 7.19305e-10 3.07212e-16) (1.02538e-07 -1.49103e-10 1.1338e-11)) ((1.08357e-12 -1.40329e-12 5.73706e-17) (-1.68442e-13 6.50292e-13 -1.95066e-11)))
615	(((1.87814e-07 7.04299e-10 3.06278e-16) (1.02536e-07 -1.49164e-10 1.13758e-11)) ((1.06872e-12 -1.39342e-12 5.73184e-17) (-1.66505e-13 6.49101e-13 -1.95054e-11)))
616	(((1.87825e-07 6.99263e-10 3.06868e-16) (1.02535e-07 -1.49326e-10 1.1336e-11)) ((1.08067e-12 -1.40122e-12 5.7322e-17) (-1.68347e-13 6.5014e-13 -1.95043e-11)))
617	(((1.87837e-07 7.18096e-10 3.06318e-16) (1.02533e-07 -1.4936e-10 1.13771e-11)) ((1.06922e-12 -1.39114e-12 5.7344e-17) (-1.66983e-13 6.48673e-13 -1.95018e-11)))
618	(((1.87826e-07 7.28879e-10 3.06805e-16) (1.02532e-07 -1.49305e-10 1.13379e-11)) ((1.0804e-12 -1.39926e-12 5.73593e-17) (-1.68214e-13 6.49577e-13 -1.94999e-11)))
619	(((1.87806e-07 7.29393e-10 3.0595e-16) (1.0253e-07 -1.49155e-10 1.13678e-11)) ((1.07158e-12 -1.39149e-12 5.7348e-17) (-1.67146e-13 6.4837e-13 -1.94993e-11)))
620	(((1.87801e-07 7.1847e-10 3.06838e-16) (1.02528e-07 -1.49127e-10 1.13319e-11)) ((1.08278e-12 -1.40174e-12 5.7376e-17) (-1.68527e-13 6.49853e-13 -1.94988e-11)))
621	(((1.878e-07 7.02319e-10 3.06504e-16) (1.02526e-07 -1.49186e-10 1.13749e-11)) ((1.07092e-12 -1.39336e-12 5.73295e-17) (-1.67191e-13 6.48843e-13 -1.94983e-11)))
