# Time	forces(pressure, viscous) moment(pressure, viscous)
868	(((1.87188e-07 -9.23689e-10 -2.73717e-18) (1.01125e-07 -3.70637e-10 2.03261e-12)) ((1.68633e-13 2.82858e-13 4.9317e-17) (-1.79156e-13 -1.39598e-13 1.76925e-11)))
869	(((1.87213e-07 -9.27275e-10 1.24763e-17) (1.01123e-07 -3.70628e-10 1.93432e-12)) ((2.11287e-13 2.49239e-13 4.91186e-17) (-1.86238e-13 -1.36133e-13 1.76898e-11)))
870	(((1.87251e-07 -9.32009e-10 -2.86062e-18) (1.01121e-07 -3.70607e-10 2.05036e-12)) ((1.62333e-13 2.79405e-13 4.90396e-17) (-1.76658e-13 -1.39535e-13 1.76875e-11)))
871	(((1.87271e-07 -9.34995e-10 1.09797e-17) (1.01118e-07 -3.70587e-10 1.90664e-12)) ((2.09675e-13 2.47153e-13 4.92086e-17) (-1.82186e-13 -1.34719e-13 1.76862e-11)))
872	(((1.87258e-07 -9.33266e-10 -1.51638e-18) (1.01114e-07 -3.70627e-10 2.0432e-12)) ((1.6693e-13 2.80144e-13 4.91703e-17) (-1.75882e-13 -1.38257e-13 1.76877e-11)))
873	(((1.87216e-07 -9.26465e-10 9.55338e-18) (1.01111e-07 -3.70606e-10 1.97156e-12)) ((2.0841e-13 2.4586e-13 4.91948e-17) (-1.78453e-13 -1.35303e-13 1.7691e-11)))
874	(((1.87172e-07 -9.19634e-10 -5.46833e-19) (1.01108e-07 -3.70583e-10 2.06687e-12)) ((1.64985e-13 2.79367e-13 4.9325e-17) (-1.77786e-13 -1.38818e-13 1.76934e-11)))
875	(((1.87152e-07 -9.20017e-10 1.06609e-17) (1.01106e-07 -3.70588e-10 1.93266e-12)) ((2.11675e-13 2.50234e-13 4.92504e-17) (-1.84157e-13 -1.35239e-13 1.76947e-11)))
876	(((1.87167e-07 -9.2601e-10 -1.90608e-18) (1.01105e-07 -3.70517e-10 2.07605e-12)) ((1.63013e-13 2.80376e-13 4.91744e-17) (-1.79277e-13 -1.40577e-13 1.7693e-11)))
877	(((1.87205e-07 -9.33046e-10 9.85647e-18) (1.01102e-07 -3.70485e-10 1.90645e-12)) ((2.09655e-13 2.47841e-13 4.92819e-17) (-1.83744e-13 -1.35454e-13 1.76896e-11)))
878	(((1.87235e-07 -9.37182e-10 -2.7594e-18) (1.01099e-07 -3.70492e-10 2.09107e-12)) ((1.6925e-13 2.82662e-13 4.90727e-17) (-1.78361e-13 -1.39468e-13 1.76877e-11)))
879	(((1.87234e-07 -9.33594e-10 9.40712e-18) (1.01096e-07 -3.70524e-10 1.9854e-12)) ((2.08563e-13 2.47641e-13 4.90844e-17) (-1.7856e-13 -1.35979e-13 1.76895e-11)))
880	(((1.872e-07 -9.26853e-10 -2.27867e-18) (1.01093e-07 -3.70525e-10 2.02597e-12)) ((1.66807e-13 2.79834e-13 4.92303e-17) (-1.74817e-13 -1.38147e-13 1.76917e-11)))
881	(((1.87154e-07 -9.22916e-10 1.2366e-17) (1.0109e-07 -3.70501e-10 1.93589e-12)) ((2.10894e-13 2.50377e-13 4.9182e-17) (-1.81367e-13 -1.34871e-13 1.76936e-11)))
882	(((1.87123e-07 -9.22229e-10 -1.56734e-18) (1.01088e-07 -3.70487e-10 2.05555e-12)) ((1.64719e-13 2.79515e-13 4.91766e-17) (-1.77049e-13 -1.39292e-13 1.76948e-11)))
883	(((1.87125e-07 -9.23951e-10 1.10187e-17) (1.01086e-07 -3.70419e-10 1.90266e-12)) ((2.09343e-13 2.47467e-13 4.92173e-17) (-1.84014e-13 -1.35398e-13 1.7693e-11)))
884	(((1.87157e-07 -9.28383e-10 -1.17376e-18) (1.01084e-07 -3.70437e-10 2.06095e-12)) ((1.70785e-13 2.82717e-13 4.91656e-17) (-1.80636e-13 -1.39812e-13 1.76904e-11)))
885	(((1.87194e-07 -9.32632e-10 9.42384e-18) (1.01082e-07 -3.70425e-10 1.92347e-12)) ((2.08456e-13 2.45813e-13 4.90844e-17) (-1.79046e-13 -1.35223e-13 1.76889e-11)))
886	(((1.87205e-07 -9.34042e-10 -3.68617e-18) (1.01078e-07 -3.70396e-10 2.03584e-12)) ((1.68777e-13 2.80897e-13 4.92255e-17) (-1.75682e-13 -1.38436e-13 1.76881e-11)))
887	(((1.87183e-07 -9.31208e-10 1.23436e-17) (1.01075e-07 -3.70433e-10 1.92205e-12)) ((2.0528e-13 2.47297e-13 4.91811e-17) (-1.80934e-13 -1.34332e-13 1.76901e-11)))
888	(((1.87139e-07 -9.25005e-10 -4.56154e-18) (1.01072e-07 -3.70429e-10 2.08223e-12)) ((1.63368e-13 2.82678e-13 4.9191e-17) (-1.73843e-13 -1.3905e-13 1.76937e-11)))
889	(((1.87099e-07 -9.19309e-10 1.16056e-17) (1.0107e-07 -3.70399e-10 1.92508e-12)) ((2.06653e-13 2.49427e-13 4.92893e-17) (-1.82675e-13 -1.35148e-13 1.76959e-11)))
890	(((1.87089e-07 -9.20797e-10 -8.9626e-19) (1.01068e-07 -3.70407e-10 2.0423e-12)) ((1.65944e-13 2.81972e-13 4.91589e-17) (-1.79098e-13 -1.39213e-13 1.76963e-11)))
891	(((1.87111e-07 -9.26599e-10 9.57636e-18) (1.01066e-07 -3.70324e-10 1.96351e-12)) ((2.07915e-13 2.47399e-13 4.91667e-17) (-1.82202e-13 -1.36703e-13 1.76937e-11)))
892	(((1.8715e-07 -9.33306e-10 -1.93287e-18) (1.01064e-07 -3.70296e-10 2.00248e-12)) ((1.67457e-13 2.80034e-13 4.92155e-17) (-1.8045e-13 -1.38511e-13 1.76903e-11)))
893	(((1.87173e-07 -9.36607e-10 9.41169e-18) (1.01061e-07 -3.70331e-10 1.92771e-12)) ((2.11708e-13 2.5001e-13 4.91148e-17) (-1.82186e-13 -1.34378e-13 1.76891e-11)))
894	(((1.87163e-07 -9.3103e-10 -4.6469e-18) (1.01058e-07 -3.70319e-10 2.06023e-12)) ((1.6765e-13 2.82895e-13 4.89769e-17) (-1.74603e-13 -1.38792e-13 1.76905e-11)))
895	(((1.87123e-07 -9.24256e-10 1.01577e-17) (1.01055e-07 -3.70323e-10 1.91163e-12)) ((2.09304e-13 2.48404e-13 4.91359e-17) (-1.80375e-13 -1.34406e-13 1.76928e-11)))
896	(((1.87079e-07 -9.22211e-10 -5.49065e-19) (1.01052e-07 -3.70328e-10 2.06619e-12)) ((1.69042e-13 2.81152e-13 4.91899e-17) (-1.77586e-13 -1.38637e-13 1.76947e-11)))
897	(((1.87056e-07 -9.21899e-10 1.1174e-17) (1.0105e-07 -3.703e-10 1.9563e-12)) ((2.08508e-13 2.46595e-13 4.92223e-17) (-1.8095e-13 -1.36163e-13 1.76962e-11)))
898	(((1.87068e-07 -9.24894e-10 -2.85115e-18) (1.01049e-07 -3.70248e-10 1.99186e-12)) ((1.7009e-13 2.81027e-13 4.93147e-17) (-1.80199e-13 -1.38516e-13 1.7694e-11)))
899	(((1.87105e-07 -9.29303e-10 9.89062e-18) (1.01047e-07 -3.70237e-10 1.92296e-12)) ((2.15771e-13 2.51023e-13 4.9101e-17) (-1.85073e-13 -1.35243e-13 1.7691e-11)))
900	(((1.87137e-07 -9.32447e-10 -3.5648e-18) (1.01044e-07 -3.70249e-10 2.05338e-12)) ((1.63752e-13 2.80203e-13 4.90848e-17) (-1.76395e-13 -1.38912e-13 1.76899e-11)))
901	(((1.87139e-07 -9.32381e-10 8.67446e-18) (1.01041e-07 -3.70225e-10 1.92166e-12)) ((2.10604e-13 2.49899e-13 4.92369e-17) (-1.8056e-13 -1.349e-13 1.76905e-11)))
902	(((1.87109e-07 -9.29387e-10 -1.20625e-18) (1.01038e-07 -3.70272e-10 2.07459e-12)) ((1.68432e-13 2.82158e-13 4.91611e-17) (-1.77062e-13 -1.38855e-13 1.76928e-11)))
903	(((1.87063e-07 -9.23489e-10 7.48392e-18) (1.01035e-07 -3.70248e-10 1.98452e-12)) ((2.10385e-13 2.49389e-13 4.91913e-17) (-1.77907e-13 -1.35352e-13 1.76959e-11)))
904	(((1.87029e-07 -9.18984e-10 -2.16783e-18) (1.01033e-07 -3.7021e-10 2.0494e-12)) ((1.71965e-13 2.80586e-13 4.92643e-17) (-1.79555e-13 -1.38746e-13 1.76971e-11)))
905	(((1.87029e-07 -9.21048e-10 1.13932e-17) (1.01032e-07 -3.70212e-10 1.93021e-12)) ((2.09555e-13 2.4842e-13 4.91296e-17) (-1.84808e-13 -1.35356e-13 1.76967e-11)))
906	(((1.8706e-07 -9.27779e-10 -3.16957e-18) (1.0103e-07 -3.7016e-10 2.04017e-12)) ((1.66149e-13 2.80015e-13 4.91424e-17) (-1.77916e-13 -1.39598e-13 1.76941e-11)))
907	(((1.87097e-07 -9.33255e-10 1.03063e-17) (1.01027e-07 -3.70127e-10 1.89202e-12)) ((2.08223e-13 2.47997e-13 4.91852e-17) (-1.81809e-13 -1.34979e-13 1.76908e-11)))
908	(((1.87112e-07 -9.34819e-10 -3.15462e-18) (1.01024e-07 -3.70147e-10 2.07614e-12)) ((1.69491e-13 2.83532e-13 4.89876e-17) (-1.7656e-13 -1.38993e-13 1.76899e-11)))
909	(((1.87093e-07 -9.28671e-10 8.72155e-18) (1.01021e-07 -3.70164e-10 1.97632e-12)) ((2.08952e-13 2.48891e-13 4.90449e-17) (-1.77445e-13 -1.35617e-13 1.76924e-11)))
910	(((1.8705e-07 -9.21977e-10 -1.63591e-18) (1.01018e-07 -3.70159e-10 2.03075e-12)) ((1.63461e-13 2.80342e-13 4.91984e-17) (-1.75571e-13 -1.3814e-13 1.76949e-11)))
911	(((1.87009e-07 -9.21241e-10 1.09653e-17) (1.01016e-07 -3.70154e-10 1.91483e-12)) ((2.10832e-13 2.5157e-13 4.92612e-17) (-1.82404e-13 -1.34489e-13 1.7697e-11)))
912	(((1.86996e-07 -9.22135e-10 -2.59605e-18) (1.01015e-07 -3.70121e-10 2.04226e-12)) ((1.62864e-13 2.81583e-13 4.92623e-17) (-1.77346e-13 -1.39531e-13 1.76976e-11)))
913	(((1.87016e-07 -9.25808e-10 1.09804e-17) (1.01013e-07 -3.70067e-10 1.90438e-12)) ((2.06031e-13 2.48169e-13 4.92564e-17) (-1.84219e-13 -1.35657e-13 1.7695e-11)))
914	(((1.87054e-07 -9.2997e-10 -2.20425e-18) (1.01011e-07 -3.70074e-10 2.04282e-12)) ((1.69398e-13 2.8214e-13 4.91596e-17) (-1.78866e-13 -1.39007e-13 1.76923e-11)))
915	(((1.8708e-07 -9.3186e-10 8.34533e-18) (1.01008e-07 -3.70072e-10 1.96446e-12)) ((2.07597e-13 2.47105e-13 4.90429e-17) (-1.78465e-13 -1.35538e-13 1.76916e-11)))
916	(((1.87073e-07 -9.31005e-10 -2.618e-18) (1.01005e-07 -3.70061e-10 2.01586e-12)) ((1.68975e-13 2.78919e-13 4.91971e-17) (-1.75324e-13 -1.37932e-13 1.76921e-11)))
917	(((1.87036e-07 -9.26855e-10 1.18556e-17) (1.01002e-07 -3.7008e-10 1.94846e-12)) ((2.08451e-13 2.484e-13 4.91688e-17) (-1.81074e-13 -1.34886e-13 1.76944e-11)))
918	(((1.86992e-07 -9.23121e-10 -2.28269e-18) (1.01e-07 -3.70091e-10 2.07855e-12)) ((1.66755e-13 2.80663e-13 4.91528e-17) (-1.75693e-13 -1.39002e-13 1.76978e-11)))
919	(((1.86968e-07 -9.19367e-10 1.05067e-17) (1.00998e-07 -3.7006e-10 1.91047e-12)) ((2.10157e-13 2.48497e-13 4.92208e-17) (-1.82506e-13 -1.34813e-13 1.76995e-11)))
920	(((1.86976e-07 -9.21348e-10 1.26117e-20) (1.00997e-07 -3.70037e-10 2.01853e-12)) ((1.65321e-13 2.79654e-13 4.90792e-17) (-1.78684e-13 -1.38904e-13 1.76982e-11)))
921	(((1.87011e-07 -9.28242e-10 9.3867e-18) (1.00995e-07 -3.69973e-10 1.94269e-12)) ((2.10915e-13 2.47123e-13 4.90105e-17) (-1.80711e-13 -1.36063e-13 1.76954e-11)))
922	(((1.87044e-07 -9.33349e-10 -2.20328e-18) (1.00992e-07 -3.69968e-10 1.99137e-12)) ((1.66464e-13 2.79325e-13 4.91432e-17) (-1.78097e-13 -1.37779e-13 1.76926e-11)))
923	(((1.8705e-07 -9.3349e-10 1.10256e-17) (1.00989e-07 -3.69989e-10 1.92437e-12)) ((2.06739e-13 2.49123e-13 4.90479e-17) (-1.81026e-13 -1.34357e-13 1.76929e-11)))
924	(((1.87023e-07 -9.26969e-10 -4.70926e-18) (1.00987e-07 -3.70002e-10 2.05623e-12)) ((1.69116e-13 2.84254e-13 4.90274e-17) (-1.74386e-13 -1.38686e-13 1.76958e-11)))
925	(((1.86979e-07 -9.20736e-10 1.03783e-17) (1.00984e-07 -3.69992e-10 1.89398e-12)) ((2.05175e-13 2.48134e-13 4.91871e-17) (-1.79594e-13 -1.33876e-13 1.76983e-11)))
926	(((1.86943e-07 -9.20251e-10 1.18227e-18) (1.00982e-07 -3.69974e-10 2.03563e-12)) ((1.66728e-13 2.78985e-13 4.92408e-17) (-1.78991e-13 -1.3852e-13 1.76999e-11)))
927	(((1.8694e-07 -9.22095e-10 9.20892e-18) (1.00981e-07 -3.69931e-10 1.93262e-12)) ((2.11078e-13 2.47134e-13 4.91523e-17) (-1.80883e-13 -1.35835e-13 1.77e-11)))
928	(((1.86968e-07 -9.26959e-10 -1.82184e-18) (1.00979e-07 -3.69901e-10 2.00025e-12)) ((1.66229e-13 2.79757e-13 4.92546e-17) (-1.80326e-13 -1.38785e-13 1.7697e-11)))
929	(((1.87006e-07 -9.30316e-10 1.03901e-17) (1.00977e-07 -3.699e-10 1.92322e-12)) ((2.12657e-13 2.5067e-13 4.91529e-17) (-1.83408e-13 -1.35303e-13 1.76945e-11)))
930	(((1.87024e-07 -9.30824e-10 -4.56222e-18) (1.00974e-07 -3.69895e-10 2.06029e-12)) ((1.64651e-13 2.81164e-13 4.90051e-17) (-1.75249e-13 -1.38909e-13 1.76943e-11)))
931	(((1.87008e-07 -9.28977e-10 1.08055e-17) (1.00971e-07 -3.69895e-10 1.89803e-12)) ((2.0621e-13 2.46645e-13 4.92535e-17) (-1.8048e-13 -1.34254e-13 1.76956e-11)))
932	(((1.86967e-07 -9.24717e-10 -1.66989e-18) (1.00968e-07 -3.69907e-10 2.04215e-12)) ((1.67006e-13 2.80942e-13 4.91739e-17) (-1.75776e-13 -1.38068e-13 1.76979e-11)))
933	(((1.86925e-07 -9.21845e-10 7.96631e-18) (1.00966e-07 -3.69899e-10 1.96094e-12)) ((2.07334e-13 2.5041e-13 4.91783e-17) (-1.77796e-13 -1.35557e-13 1.77002e-11)))
934	(((1.86909e-07 -9.19031e-10 -2.56907e-18) (1.00965e-07 -3.69871e-10 2.02096e-12)) ((1.68293e-13 2.82888e-13 4.92181e-17) (-1.79686e-13 -1.39016e-13 1.77005e-11)))
935	(((1.86926e-07 -9.21678e-10 1.16981e-17) (1.00963e-07 -3.69846e-10 1.89781e-12)) ((2.07516e-13 2.48224e-13 4.90696e-17) (-1.8445e-13 -1.352e-13 1.76987e-11)))
936	(((1.86965e-07 -9.29304e-10 -3.15856e-18) (1.00962e-07 -3.69824e-10 2.03654e-12)) ((1.65726e-13 2.80253e-13 4.91513e-17) (-1.77762e-13 -1.39357e-13 1.76965e-11)))
937	(((1.86993e-07 -9.33031e-10 9.40848e-18) (1.00959e-07 -3.69809e-10 1.87715e-12)) ((2.09608e-13 2.46602e-13 4.91606e-17) (-1.80962e-13 -1.33916e-13 1.76947e-11)))
938	(((1.86989e-07 -9.31985e-10 -2.50797e-18) (1.00956e-07 -3.69844e-10 2.04582e-12)) ((1.68817e-13 2.80756e-13 4.91493e-17) (-1.75737e-13 -1.38091e-13 1.76958e-11)))
939	(((1.86956e-07 -9.24785e-10 9.6069e-18) (1.00953e-07 -3.69851e-10 1.97165e-12)) ((2.09825e-13 2.47381e-13 4.91646e-17) (-1.78046e-13 -1.3535e-13 1.76991e-11)))
940	(((1.86911e-07 -9.20222e-10 -1.33233e-18) (1.00951e-07 -3.69861e-10 2.01837e-12)) ((1.70908e-13 2.79375e-13 4.91867e-17) (-1.76072e-13 -1.37924e-13 1.77021e-11)))
941	(((1.86884e-07 -9.1998e-10 1.31762e-17) (1.0095e-07 -3.69839e-10 1.92269e-12)) ((2.10075e-13 2.47655e-13 4.92514e-17) (-1.83888e-13 -1.3501e-13 1.77039e-11)))
942	(((1.8689e-07 -9.22689e-10 -2.86605e-18) (1.00948e-07 -3.69788e-10 2.02536e-12)) ((1.64309e-13 2.78618e-13 4.90953e-17) (-1.77459e-13 -1.39072e-13 1.77035e-11)))
943	(((1.86923e-07 -9.27868e-10 9.06356e-18) (1.00947e-07 -3.69754e-10 1.90802e-12)) ((2.09902e-13 2.48255e-13 4.91847e-17) (-1.83789e-13 -1.35353e-13 1.77007e-11)))
944	(((1.86958e-07 -9.30764e-10 -1.90855e-18) (1.00944e-07 -3.69772e-10 2.05454e-12)) ((1.69897e-13 2.82075e-13 4.90429e-17) (-1.78819e-13 -1.3898e-13 1.76989e-11)))
945	(((1.86968e-07 -9.30246e-10 8.49716e-18) (1.00942e-07 -3.6978e-10 1.94034e-12)) ((2.05542e-13 2.46338e-13 4.89842e-17) (-1.76776e-13 -1.35084e-13 1.76997e-11)))
946	(((1.86943e-07 -9.27263e-10 -2.99246e-18) (1.00939e-07 -3.69754e-10 2.00398e-12)) ((1.68574e-13 2.80461e-13 4.91032e-17) (-1.75287e-13 -1.37801e-13 1.77004e-11)))
947	(((1.86899e-07 -9.23449e-10 9.92739e-18) (1.00936e-07 -3.69773e-10 1.92276e-12)) ((2.0827e-13 2.50187e-13 4.90776e-17) (-1.808e-13 -1.34185e-13 1.77023e-11)))
948	(((1.86864e-07 -9.21108e-10 -2.72948e-18) (1.00934e-07 -3.6976e-10 2.04449e-12)) ((1.63957e-13 2.79544e-13 4.90845e-17) (-1.76086e-13 -1.38646e-13 1.77046e-11)))
949	(((1.86857e-07 -9.19404e-10 1.04301e-17) (1.00933e-07 -3.69734e-10 1.91284e-12)) ((2.10672e-13 2.49505e-13 4.91866e-17) (-1.84062e-13 -1.35629e-13 1.77049e-11)))
950	(((1.86882e-07 -9.23169e-10 -1.44879e-18) (1.00932e-07 -3.69716e-10 2.00447e-12)) ((1.69384e-13 2.80485e-13 4.90861e-17) (-1.79308e-13 -1.38828e-13 1.77028e-11)))
951	(((1.86921e-07 -9.2971e-10 9.22878e-18) (1.0093e-07 -3.69659e-10 1.9241e-12)) ((2.08257e-13 2.45204e-13 4.91226e-17) (-1.79642e-13 -1.35447e-13 1.77003e-11)))
952	(((1.86941e-07 -9.32439e-10 -2.52998e-18) (1.00927e-07 -3.69663e-10 1.98987e-12)) ((1.67715e-13 2.79172e-13 4.91925e-17) (-1.7826e-13 -1.37574e-13 1.76987e-11)))
953	(((1.86929e-07 -9.30328e-10 9.06224e-18) (1.00924e-07 -3.69705e-10 1.90234e-12)) ((2.11135e-13 2.49729e-13 4.91758e-17) (-1.80757e-13 -1.33765e-13 1.77005e-11)))
954	(((1.86891e-07 -9.23223e-10 -3.36735e-18) (1.00922e-07 -3.69704e-10 2.06316e-12)) ((1.64066e-13 2.81732e-13 4.90885e-17) (-1.7536e-13 -1.38725e-13 1.77035e-11)))
955	(((1.86848e-07 -9.19359e-10 8.63588e-18) (1.0092e-07 -3.69712e-10 1.89191e-12)) ((2.07604e-13 2.5065e-13 4.92486e-17) (-1.80757e-13 -1.34073e-13 1.77059e-11)))
956	(((1.86829e-07 -9.19498e-10 -1.57644e-18) (1.00918e-07 -3.6967e-10 2.04099e-12)) ((1.68151e-13 2.81712e-13 4.91975e-17) (-1.79961e-13 -1.3892e-13 1.77066e-11)))
957	(((1.86843e-07 -9.23184e-10 1.02022e-17) (1.00917e-07 -3.69644e-10 1.92946e-12)) ((2.06022e-13 2.45082e-13 4.918e-17) (-1.81661e-13 -1.3593e-13 1.77055e-11)))
958	(((1.86881e-07 -9.28611e-10 -4.33641e-18) (1.00915e-07 -3.69604e-10 1.97965e-12)) ((1.70262e-13 2.80376e-13 4.91568e-17) (-1.79299e-13 -1.37915e-13 1.77021e-11)))
959	(((1.8691e-07 -9.3039e-10 9.80835e-18) (1.00913e-07 -3.69622e-10 1.89959e-12)) ((2.13055e-13 2.49411e-13 4.90538e-17) (-1.82381e-13 -1.34102e-13 1.77006e-11)))
960	(((1.86911e-07 -9.28324e-10 -4.64311e-18) (1.0091e-07 -3.6962e-10 2.01902e-12)) ((1.65367e-13 2.79171e-13 4.89087e-17) (-1.7418e-13 -1.37754e-13 1.77018e-11)))
961	(((1.8688e-07 -9.25523e-10 1.03842e-17) (1.00908e-07 -3.69628e-10 1.87321e-12)) ((2.10057e-13 2.45997e-13 4.91958e-17) (-1.8032e-13 -1.33506e-13 1.77039e-11)))
962	(((1.86836e-07 -9.22697e-10 1.1949e-18) (1.00906e-07 -3.69657e-10 2.01485e-12)) ((1.68795e-13 2.76982e-13 4.91905e-17) (-1.77072e-13 -1.37414e-13 1.77066e-11)))
963	(((1.86807e-07 -9.20256e-10 9.29031e-18) (1.00904e-07 -3.69626e-10 1.9288e-12)) ((2.09086e-13 2.46025e-13 4.91746e-17) (-1.78625e-13 -1.35027e-13 1.77093e-11)))
964	(((1.8681e-07 -9.19377e-10 -2.49433e-18) (1.00903e-07 -3.69581e-10 1.96935e-12)) ((1.7122e-13 2.79837e-13 4.91882e-17) (-1.80494e-13 -1.37944e-13 1.77086e-11)))
965	(((1.86841e-07 -9.23714e-10 1.26191e-17) (1.00901e-07 -3.6957e-10 1.88681e-12)) ((2.07366e-13 2.47299e-13 4.90389e-17) (-1.84512e-13 -1.35073e-13 1.77068e-11)))
966	(((1.86877e-07 -9.30412e-10 -4.82035e-18) (1.00899e-07 -3.6956e-10 2.02716e-12)) ((1.68303e-13 2.81683e-13 4.91007e-17) (-1.76448e-13 -1.38841e-13 1.77054e-11)))
967	(((1.86889e-07 -9.32065e-10 9.79832e-18) (1.00897e-07 -3.69563e-10 1.89362e-12)) ((2.06511e-13 2.47087e-13 4.91975e-17) (-1.80985e-13 -1.34083e-13 1.7705e-11)))
968	(((1.86868e-07 -9.28983e-10 -3.30302e-18) (1.00894e-07 -3.69582e-10 2.05144e-12)) ((1.67861e-13 2.82253e-13 4.90655e-17) (-1.75204e-13 -1.38146e-13 1.77067e-11)))
969	(((1.86827e-07 -9.22277e-10 7.08256e-18) (1.00892e-07 -3.69584e-10 1.98652e-12)) ((2.1032e-13 2.5085e-13 4.91028e-17) (-1.78277e-13 -1.355e-13 1.77096e-11)))
970	(((1.86789e-07 -9.18372e-10 -5.32744e-19) (1.0089e-07 -3.69575e-10 2.0105e-12)) ((1.64518e-13 2.79032e-13 4.91342e-17) (-1.77683e-13 -1.38112e-13 1.77115e-11)))
971	(((1.86779e-07 -9.19701e-10 1.1802e-17) (1.00889e-07 -3.69556e-10 1.89628e-12)) ((2.10567e-13 2.48045e-13 4.92173e-17) (-1.83985e-13 -1.34717e-13 1.77119e-11)))
972	(((1.86802e-07 -9.24182e-10 -4.15179e-18) (1.00888e-07 -3.69514e-10 2.02208e-12)) ((1.6639e-13 2.8072e-13 4.90947e-17) (-1.77576e-13 -1.39039e-13 1.77098e-11)))
973	(((1.8684e-07 -9.29396e-10 8.68692e-18) (1.00886e-07 -3.6948e-10 1.88836e-12)) ((2.09464e-13 2.47639e-13 4.90472e-17) (-1.82217e-13 -1.34468e-13 1.77064e-11)))
974	(((1.86863e-07 -9.30194e-10 -2.92497e-18) (1.00883e-07 -3.69508e-10 2.05642e-12)) ((1.69729e-13 2.81901e-13 4.90118e-17) (-1.77335e-13 -1.38326e-13 1.77054e-11)))
975	(((1.86855e-07 -9.2729e-10 8.7353e-18) (1.00881e-07 -3.69515e-10 1.94933e-12)) ((2.06813e-13 2.47191e-13 4.89393e-17) (-1.76985e-13 -1.34905e-13 1.77075e-11)))
976	(((1.86819e-07 -9.24083e-10 -2.40277e-18) (1.00878e-07 -3.69511e-10 2.00812e-12)) ((1.6681e-13 2.79537e-13 4.92178e-17) (-1.74739e-13 -1.37444e-13 1.77096e-11)))
977	(((1.86776e-07 -9.21432e-10 1.10351e-17) (1.00876e-07 -3.69517e-10 1.93573e-12)) ((2.05418e-13 2.51176e-13 4.92064e-17) (-1.80632e-13 -1.34718e-13 1.77118e-11)))
978	(((1.86755e-07 -9.19786e-10 -3.21468e-18) (1.00875e-07 -3.69505e-10 2.06959e-12)) ((1.63048e-13 2.82929e-13 4.91563e-17) (-1.76713e-13 -1.39623e-13 1.77137e-11)))
979	(((1.86765e-07 -9.19783e-10 9.34947e-18) (1.00874e-07 -3.69469e-10 1.90256e-12)) ((2.09593e-13 2.49652e-13 4.91884e-17) (-1.83137e-13 -1.35199e-13 1.77124e-11)))
980	(((1.86801e-07 -9.25176e-10 -1.02599e-20) (1.00872e-07 -3.69467e-10 2.02438e-12)) ((1.65978e-13 2.79085e-13 4.90669e-17) (-1.79179e-13 -1.38808e-13 1.77101e-11)))
981	(((1.86833e-07 -9.30743e-10 8.5657e-18) (1.0087e-07 -3.69441e-10 1.93743e-12)) ((2.12094e-13 2.47055e-13 4.91262e-17) (-1.78958e-13 -1.35296e-13 1.77086e-11)))
982	(((1.86837e-07 -9.30954e-10 -2.29693e-18) (1.00868e-07 -3.69436e-10 2.01043e-12)) ((1.66548e-13 2.79289e-13 4.91718e-17) (-1.77248e-13 -1.37915e-13 1.7708e-11)))
983	(((1.86809e-07 -9.27278e-10 1.18791e-17) (1.00865e-07 -3.69474e-10 1.92124e-12)) ((2.08748e-13 2.48077e-13 4.91068e-17) (-1.81249e-13 -1.34218e-13 1.77104e-11)))
984	(((1.86766e-07 -9.21215e-10 -5.12649e-18) (1.00863e-07 -3.69485e-10 2.05895e-12)) ((1.72071e-13 2.82105e-13 4.9075e-17) (-1.75404e-13 -1.381e-13 1.77138e-11)))
985	(((1.86735e-07 -9.17554e-10 1.13583e-17) (1.00862e-07 -3.69468e-10 1.86474e-12)) ((2.07834e-13 2.45979e-13 4.91081e-17) (-1.81719e-13 -1.33735e-13 1.77161e-11)))
986	(((1.86734e-07 -9.19806e-10 -9.05613e-19) (1.0086e-07 -3.69442e-10 2.02346e-12)) ((1.69388e-13 2.79929e-13 4.91199e-17) (-1.80021e-13 -1.38605e-13 1.77159e-11)))
987	(((1.86763e-07 -9.24853e-10 7.7576e-18) (1.00859e-07 -3.69402e-10 1.94801e-12)) ((2.11178e-13 2.47855e-13 4.90449e-17) (-1.81385e-13 -1.35986e-13 1.77142e-11)))
988	(((1.868e-07 -9.30039e-10 -2.5733e-18) (1.00857e-07 -3.69392e-10 2.0111e-12)) ((1.67142e-13 2.80569e-13 4.90949e-17) (-1.79179e-13 -1.38504e-13 1.77116e-11)))
989	(((1.86816e-07 -9.29697e-10 8.56465e-18) (1.00855e-07 -3.69413e-10 1.93366e-12)) ((2.11897e-13 2.51221e-13 4.89912e-17) (-1.81652e-13 -1.34385e-13 1.77114e-11)))
990	(((1.86799e-07 -9.25949e-10 -5.53582e-18) (1.00852e-07 -3.69425e-10 2.041e-12)) ((1.66895e-13 2.8189e-13 4.89578e-17) (-1.74382e-13 -1.3807e-13 1.77138e-11)))
991	(((1.86759e-07 -9.23166e-10 1.04842e-17) (1.0085e-07 -3.69429e-10 1.90289e-12)) ((2.05823e-13 2.47895e-13 4.9252e-17) (-1.81012e-13 -1.33974e-13 1.77161e-11)))
992	(((1.8672e-07 -9.21007e-10 -1.67467e-18) (1.00848e-07 -3.69445e-10 2.03875e-12)) ((1.68431e-13 2.80504e-13 4.91958e-17) (-1.77332e-13 -1.3799e-13 1.77183e-11)))
